"country" "District" "year" "n" "Locus" "freq" "nobs" "min_year" "adj_year" "wt_med" "lrsmed"
"256" "Cambodia" "Pursat" 2010 152 "R539T" 0.174128129176282 5 2007 3 21.5526315789474 -1.55664823862035
"257" "Cambodia" "Pursat" 2011 110 "R539T" 0.273092462213886 5 2007 4 21.8181818181818 -0.978988858936443
"258" "Cambodia" "Pursat" 2012 85 "R539T" 0 5 2007 5 NA NA
"259" "Cambodia" "Pursat" 2013 67 "R539T" 0.0702783518623825 5 2007 6 4.62686567164179 -2.58242142624448
"260" "Cambodia" "Pursat" 2014 37 "R539T" 0 5 2007 7 NA NA
"261" "Cambodia" "Pursat" 2015 20 "R539T" 0 5 2007 8 NA NA
"262" "Cambodia" "Pursat" 2016 92 "R539T" 0 5 2007 9 NA NA
"263" "Cambodia" "Pursat" 2017 36 "R539T" 0 5 2007 10 NA NA
"264" "Cambodia" "Pursat" 2018 3 "R539T" 0 5 2007 11 NA NA
"265" "Cambodia" "Ratanakiri" 2010 51 "R539T" 0 1 2017 -7 NA NA
"266" "Cambodia" "Ratanakiri" 2011 93 "R539T" 0 1 2017 -6 NA NA
"267" "Cambodia" "Ratanakiri" 2012 44 "R539T" 0 1 2017 -5 NA NA
"268" "Cambodia" "Ratanakiri" 2013 20 "R539T" 0 1 2017 -4 NA NA
"269" "Cambodia" "Ratanakiri" 2014 29 "R539T" 0 1 2017 -3 NA NA
"270" "Cambodia" "Ratanakiri" 2016 89 "R539T" 0 1 2017 -1 NA NA
"271" "Cambodia" "Ratanakiri" 2017 80 "R539T" 0.0808922760547665 1 2017 0 NA -2.43028498985532
"272" "Cambodia" "Ratanakiri" 2018 5 "R539T" 0 1 2017 1 NA NA
"273" "Laos" "Attapeu" 2011 59 "R539T" 0.0169491525423729 4 2011 0 0.983050847457627 -4.06044301054642
"274" "Laos" "Attapeu" 2012 27 "R539T" 0.0384615384615385 4 2011 1 0.962962962962963 -3.2188758248682
"275" "Laos" "Attapeu" 2017 67 "R539T" 0.0346236576829273 4 2011 6 1.94029850746269 -3.32798082087432
"276" "Laos" "Attapeu" 2018 57 "R539T" 0.332603041755473 4 2011 7 12.6666666666667 -0.696435296583783
"277" "Laos" "Champasak" 2017 97 "R539T" 0.0995861441558207 1 2017 0 NA -2.20183145744547
"278" "Laos" "Champasak" 2018 118 "R539T" 0 1 2017 1 NA NA
"279" "Thailand" "Ranong" 2011 10 "R539T" 0 1 2012 -1 NA NA
"280" "Thailand" "Ranong" 2012 17 "R539T" 0.0594417379048319 1 2012 0 NA -2.76147695687331
"281" "Thailand" "Sisakhet" 2011 5 "R539T" 1 3 2011 0 NA NA
"282" "Thailand" "Sisakhet" 2012 19 "R539T" 0.93592720285349 3 2011 1 0.947368421052631 2.6815178063622
"283" "Thailand" "Sisakhet" 2013 4 "R539T" 0.700639143202626 3 2011 2 0.75 0.850343255555413
"284" "Thailand" "Sisakhet" 2015 47 "R539T" 0 3 2011 4 NA NA
"285" "Thailand" "Sisakhet" 2016 11 "R539T" 0 3 2011 5 NA NA
"286" "Thailand" "Sisakhet" 2017 26 "R539T" 0 3 2011 6 NA NA
"287" "Vietnam" "Binh Phuoc" 2005 12 "R539T" 0 1 2011 -6 NA NA
"288" "Vietnam" "Binh Phuoc" 2009 18 "R539T" 0 1 2011 -2 NA NA
"289" "Vietnam" "Binh Phuoc" 2010 97 "R539T" 0 1 2011 -1 NA NA
"290" "Vietnam" "Binh Phuoc" 2011 122 "R539T" 0.0679424780367782 1 2011 0 NA -2.61873309565826
"291" "Vietnam" "Binh Phuoc" 2012 31 "R539T" 0 1 2011 1 NA NA
"292" "Vietnam" "Binh Phuoc" 2013 16 "R539T" 0 1 2011 2 NA NA
"293" "Vietnam" "Binh Phuoc" 2014 8 "R539T" 0 1 2011 3 NA NA
"294" "Vietnam" "Binh Phuoc" 2015 48 "R539T" 0 1 2011 4 NA NA
"295" "Vietnam" "Binh Phuoc" 2016 68 "R539T" 0 1 2011 5 NA NA
"296" "Vietnam" "Binh Phuoc" 2017 87 "R539T" 0 1 2011 6 NA NA
"297" "Vietnam" "Binh Phuoc" 2018 235 "R539T" 0 1 2011 7 NA NA
"298" "Vietnam" "Gia Lai" 2015 37 "R539T" 0 1 2017 -2 NA NA
"299" "Vietnam" "Gia Lai" 2016 5 "R539T" 0 1 2017 -1 NA NA
"300" "Vietnam" "Gia Lai" 2017 200 "R539T" 0.013042604407173 1 2017 0 NA -4.32640561190969
"301" "Vietnam" "Gia Lai" 2018 116 "R539T" 0 1 2017 1 NA NA
"302" "Cambodia" "Battambang" 2008 25 "other_K13" 0.19576576797586 2 2008 0 NA -1.41297167688537
"303" "Cambodia" "Battambang" 2009 40 "other_K13" 0.222073578595318 2 2008 1 NA -1.25362318360218
"304" "Cambodia" "Pailin" 2007 3 "other_K13" 0.499561018437226 5 2007 0 0.666666666666667 -0.00175592670226492
"305" "Cambodia" "Pailin" 2008 34 "other_K13" 0.441665014550076 5 2007 1 8.38235294117647 -0.234407405497588
"306" "Cambodia" "Pailin" 2009 16 "other_K13" 0.666296870944283 5 2007 2 3.4375 0.691483560825019
"307" "Cambodia" "Pailin" 2010 10 "other_K13" 0 5 2007 3 NA NA
"308" "Cambodia" "Pailin" 2011 50 "other_K13" 0.315511803480576 5 2007 4 10.88 -0.774475307370235
"309" "Cambodia" "Pailin" 2012 41 "other_K13" 0 5 2007 5 NA NA
"310" "Cambodia" "Pailin" 2015 47 "other_K13" 0.075051373508126 5 2007 8 3.65957446808511 -2.51156533788952
"311" "Cambodia" "Pailin" 2016 58 "other_K13" 0 5 2007 9 NA NA
"312" "Cambodia" "Pailin" 2017 26 "other_K13" 0 5 2007 10 NA NA
"313" "Cambodia" "Preah Vihear" 2011 79 "other_K13" 0.0640895630128315 2 2011 0 NA -2.68123825776311
"314" "Cambodia" "Preah Vihear" 2012 78 "other_K13" 0.0425101214574899 2 2011 1 NA -3.11457295076851
"315" "Cambodia" "Preah Vihear" 2013 28 "other_K13" 0 2 2011 2 NA NA
"316" "Cambodia" "Preah Vihear" 2014 12 "other_K13" 0 2 2011 3 NA NA
"317" "Cambodia" "Preah Vihear" 2015 4 "other_K13" 0 2 2011 4 NA NA
"318" "Cambodia" "Preah Vihear" 2016 5 "other_K13" 0 2 2011 5 NA NA
"319" "Cambodia" "Pursat" 2007 40 "other_K13" 0.321673971161496 7 2007 0 8.775 -0.746089520166435
"320" "Cambodia" "Pursat" 2009 25 "other_K13" 0.50717885937709 7 2007 2 6.24 0.0287174109250094
"321" "Cambodia" "Pursat" 2010 152 "other_K13" 0.475367790307472 7 2007 3 37.8947368421053 -0.0986086643163456
"322" "Cambodia" "Pursat" 2011 110 "other_K13" 0.243957361270061 7 2007 4 20.3727272727273 -1.13110431389587
"323" "Cambodia" "Pursat" 2012 85 "other_K13" 0.366410401694349 7 2007 5 19.6941176470588 -0.547647402249076
"324" "Cambodia" "Pursat" 2013 67 "other_K13" 0.36468293469818 7 2007 6 15.4029850746269 -0.555095885703658
"325" "Cambodia" "Pursat" 2014 37 "other_K13" 0 7 2007 7 NA NA
"326" "Cambodia" "Pursat" 2015 20 "other_K13" 0 7 2007 8 NA NA
"327" "Cambodia" "Pursat" 2016 92 "other_K13" 0 7 2007 9 NA NA
"328" "Cambodia" "Pursat" 2017 36 "other_K13" 0.518412276449695 7 2007 10 8.97222222222222 0.0736824234779512
"329" "Cambodia" "Pursat" 2018 3 "other_K13" 0 7 2007 11 NA NA
"330" "Cambodia" "Ratanakiri" 2010 51 "other_K13" 0 3 2014 -4 NA NA
"331" "Cambodia" "Ratanakiri" 2011 93 "other_K13" 0 3 2014 -3 NA NA
"332" "Cambodia" "Ratanakiri" 2012 44 "other_K13" 0 3 2014 -2 NA NA
"333" "Cambodia" "Ratanakiri" 2013 20 "other_K13" 0 3 2014 -1 NA NA
"334" "Cambodia" "Ratanakiri" 2014 29 "other_K13" 0.0401373685340202 3 2014 0 0.96551724137931 -3.17448239798035
"335" "Cambodia" "Ratanakiri" 2016 89 "other_K13" 0.039577940363839 3 2014 2 3.82022471910112 -3.18910093177567
"336" "Cambodia" "Ratanakiri" 2017 80 "other_K13" 0.150791822942763 3 2014 3 10.2 -1.72840412932663
"337" "Cambodia" "Ratanakiri" 2018 5 "other_K13" 0 3 2014 4 NA NA
"338" "Laos" "Salavan" 2017 102 "other_K13" 0.0918665984153832 1 2017 0 NA -2.29105377832201
"339" "Laos" "Salavan" 2018 43 "other_K13" 0 1 2017 1 NA NA
"340" "Laos" "Savannakhet" 2010 45 "other_K13" 0 1 2018 -8 NA NA
"341" "Laos" "Savannakhet" 2017 261 "other_K13" 0 1 2018 -1 NA NA
"342" "Laos" "Savannakhet" 2018 133 "other_K13" 0.00869333604555321 1 2018 0 NA -4.73646717507715
"343" "Laos" "Sekong" 2015 7 "other_K13" 0.589541464521067 3 2015 0 1.71428571428571 0.362070141966806
"344" "Laos" "Sekong" 2016 4 "other_K13" 0 3 2015 1 NA NA
"345" "Laos" "Sekong" 2017 12 "other_K13" 0.73910394265233 3 2015 2 2.25 1.04131648388201
"346" "Laos" "Sekong" 2018 2 "other_K13" 0.5 3 2015 3 0.5 0
"347" "Myanmar" "Bago" 2011 12 "other_K13" 0.166666666666667 2 2011 0 NA -1.6094379124341
"348" "Myanmar" "Bago" 2012 81 "other_K13" 0.119739768099799 2 2011 1 NA -1.99489679302722
"349" "Myanmar" "Bago" 2013 1 "other_K13" 0 2 2011 2 NA NA
"350" "Myanmar" "Bago" 2015 11 "other_K13" 0 2 2011 4 NA NA
"351" "Myanmar" "Bago" 2016 16 "other_K13" 0 2 2011 5 NA NA
"352" "Myanmar" "Bago" 2017 3 "other_K13" 0 2 2011 6 NA NA
"353" "Myanmar" "Kachin" 2013 12 "other_K13" 0.797103587794725 2 2013 0 NA 1.36828907838434
"354" "Myanmar" "Kachin" 2014 16 "other_K13" 0.539021357882579 2 2013 1 NA 0.156403482677899
"355" "Myanmar" "Kayin" 2015 1 "other_K13" 0 2 2016 -1 NA NA
"356" "Myanmar" "Kayin" 2016 422 "other_K13" 0.193666546666571 2 2016 0 NA -1.42635952220208
"357" "Myanmar" "Kayin" 2017 272 "other_K13" 0.161240085388317 2 2016 1 NA -1.64903004109388
"358" "Myanmar" "Mandalay" 2012 3 "other_K13" 0 5 2013 -1 NA NA
"359" "Myanmar" "Mandalay" 2013 56 "other_K13" 0.286679621117204 5 2013 0 11.4285714285714 -0.911565369236061
"360" "Myanmar" "Mandalay" 2014 18 "other_K13" 0.277777777777778 5 2013 1 3.61111111111111 -0.955511445027436
"361" "Myanmar" "Mandalay" 2015 16 "other_K13" 0.123595900368288 5 2013 2 1.75 -1.95880990958711
"362" "Myanmar" "Mandalay" 2016 21 "other_K13" 0.0733510030814317 5 2013 3 1.80952380952381 -2.53631866999066
"363" "Myanmar" "Mandalay" 2017 6 "other_K13" 0.655772882588557 5 2013 4 1.33333333333333 0.644512848877423
"364" "Myanmar" "Sagaing" 2012 75 "other_K13" 0.275117647058824 1 2012 0 NA -0.968810556212237
"365" "Myanmar" "Shan" 2011 22 "other_K13" 0.0769230769230769 2 2011 0 NA -2.484906649788
"366" "Myanmar" "Shan" 2012 31 "other_K13" 0.25 2 2011 1 NA -1.09861228866811
"367" "Myanmar" "Tanintharyi" 2011 51 "other_K13" 0.18698544424591 1 2011 0 NA -1.46971823757624
"368" "Thailand" "Ranong" 2011 10 "other_K13" 0.627011343367608 2 2011 0 NA 0.519416623956484
"369" "Thailand" "Ranong" 2012 17 "other_K13" 0.0467954291392374 2 2011 1 NA -3.01404401030419
"370" "Thailand" "Tak" 2001 37 "other_K13" 0 10 2003 -2 NA NA
"371" "Thailand" "Tak" 2002 52 "other_K13" 0 10 2003 -1 NA NA
"372" "Thailand" "Tak" 2003 85 "other_K13" 0.0178422246091419 10 2003 0 1.95294117647059 -4.00818414565338
"373" "Thailand" "Tak" 2004 79 "other_K13" 0 10 2003 1 NA NA
"374" "Thailand" "Tak" 2005 50 "other_K13" 0.0204081632653061 10 2003 2 0.98 -3.87120101090789
"375" "Thailand" "Tak" 2006 2 "other_K13" 0 10 2003 3 NA NA
"376" "Thailand" "Tak" 2007 29 "other_K13" 0.0241379310344828 10 2003 4 0.96551724137931 -3.69953674858792
"377" "Thailand" "Tak" 2008 308 "other_K13" 0.0424570057117922 10 2003 5 12.4512987012987 -3.11587868912128
"378" "Thailand" "Tak" 2009 16 "other_K13" 0 10 2003 6 NA NA
"379" "Thailand" "Tak" 2010 16 "other_K13" 0.0357142857142857 10 2003 7 0.9375 -3.29583686600433
"380" "Thailand" "Tak" 2011 54 "other_K13" 0.201757973531061 10 2003 8 8.75925925925926 -1.37534301457245
"381" "Thailand" "Tak" 2012 95 "other_K13" 0.229783922420196 10 2003 9 16.9052631578947 -1.20953169610624
"382" "Thailand" "Tak" 2013 115 "other_K13" 0.273560543854843 10 2003 10 22.6434782608696 -0.976632178900276
"383" "Thailand" "Tak" 2014 7 "other_K13" 0 10 2003 11 NA NA
"384" "Thailand" "Tak" 2015 10 "other_K13" 0 10 2003 12 NA NA
"385" "Thailand" "Tak" 2016 2 "other_K13" 0.5 10 2003 13 0.5 0
"386" "Thailand" "Tak" 2017 1 "other_K13" 1 10 2003 14 NA NA
"387" "Vietnam" "Binh Phuoc" 2005 12 "other_K13" 0.444444444444444 8 2005 0 2.91666666666667 -0.22314355131421
"388" "Vietnam" "Binh Phuoc" 2009 18 "other_K13" 0.19399634009009 8 2005 4 2.5 -1.4242489899571
"389" "Vietnam" "Binh Phuoc" 2010 97 "other_K13" 0.211790162255279 8 2005 5 16.4536082474227 -1.3141683621496
"390" "Vietnam" "Binh Phuoc" 2011 122 "other_K13" 0.238509714551812 8 2005 6 22.1065573770492 -1.16086737375506
"391" "Vietnam" "Binh Phuoc" 2012 31 "other_K13" 0.25827747048516 8 2005 7 5.93548387096774 -1.0549407497719
"392" "Vietnam" "Binh Phuoc" 2013 16 "other_K13" 0 8 2005 8 NA NA
"393" "Vietnam" "Binh Phuoc" 2014 8 "other_K13" 0.5625 8 2005 9 2 0.251314428280906
"394" "Vietnam" "Binh Phuoc" 2015 48 "other_K13" 0.274484502150542 8 2005 10 9.47916666666667 -0.971987632820244
"395" "Vietnam" "Binh Phuoc" 2016 68 "other_K13" 0 8 2005 11 NA NA
"396" "Vietnam" "Binh Phuoc" 2017 87 "other_K13" 0.0743984616223066 8 2005 12 5.58620689655172 -2.52100857340529
"397" "Vietnam" "Binh Phuoc" 2018 235 "other_K13" 0 8 2005 13 NA NA
"398" "Vietnam" "Gia Lai" 2015 37 "other_K13" 0.144287391706739 3 2015 0 4.32432432432432 -1.78012749539128
"399" "Vietnam" "Gia Lai" 2016 5 "other_K13" 0.5 3 2015 1 1.2 0
"400" "Vietnam" "Gia Lai" 2017 200 "other_K13" 0 3 2015 2 NA NA
"401" "Vietnam" "Gia Lai" 2018 116 "other_K13" 0.0553413916976543 3 2015 3 5.68965517241379 -2.83730247899243
"402" "Vietnam" "Khanh Hoa" 2011 5 "other_K13" 0 2 2014 -3 NA NA
"403" "Vietnam" "Khanh Hoa" 2014 32 "other_K13" 0.29126213592233 2 2014 0 NA -0.889262059486236
"404" "Vietnam" "Khanh Hoa" 2017 22 "other_K13" 0.487477954144621 2 2014 3 NA -0.0500986592426676
"405" "Vietnam" "Ninh Thuan" 2003 10 "other_K13" 0 1 2012 -9 NA NA
"406" "Vietnam" "Ninh Thuan" 2007 7 "other_K13" 0 1 2012 -5 NA NA
"407" "Vietnam" "Ninh Thuan" 2012 46 "other_K13" 0.05 1 2012 0 NA -2.94443897916644
"408" "Vietnam" "Ninh Thuan" 2017 21 "other_K13" 0 1 2012 5 NA NA
"409" "Vietnam" "Quang Nam" 2012 84 "other_K13" 0.853748146775389 2 2012 0 NA 1.76430608254201
"410" "Vietnam" "Quang Nam" 2013 6 "other_K13" 0.333333333333333 2 2012 1 NA -0.693147180559945
"411" "Vietnam" "Quang Tri" 2010 15 "other_K13" 0.0317460317460317 1 2010 0 NA -3.41772668361337
"412" "Vietnam" "Quang Tri" 2017 25 "other_K13" 0 1 2010 7 NA NA
