"adj_year" "year" "District" "country" "min_year" "Locus" "predict" "conf.low" "conf.high" "label" "pred_y" "conf.high_prev" "conf.low_prev" "predict_prev"
"155" 9 2020 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.234077035538572 -1.73386147729988 2.21016156889178 "2year" 2 90.1158319019451 15.0094320617062 55.8253515630048
"156" 10 2021 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.336686939187969 -1.70125483083137 2.48910174229946 "2year" 2 92.3374271284664 15.4301448016039 58.338551705111
"157" 11 2022 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.483654842372092 -1.73620756788092 2.80463664603031 "2year" 2 94.2925866044576 14.9795284808324 61.8610540365204
"158" 12 2023 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.623614991592258 -1.820448601282 3.11090640903641 "2year" 2 95.7340388666239 13.9380053072394 65.1040274848911
"159" 0 2007 "Pursat" "Cambodia" 2007 "PfK13" -0.298510020408132 -1.17295813016375 0.654793950232017 "2year" 2 65.8089953801499 23.6320704622847 42.5921761421382
"160" 2 2009 "Pursat" "Cambodia" 2007 "PfK13" 0.720607641955735 -0.249410511918928 1.61365251307253 "2year" 2 83.3917872468188 43.7968597536311 67.274080993236
"161" 3 2010 "Pursat" "Cambodia" 2007 "PfK13" 1.21030014663705 0.117326669498318 2.22062673590794 "2year" 2 90.2086566976207 52.9298066422634 77.0352052227157
"162" 4 2011 "Pursat" "Cambodia" 2007 "PfK13" 1.68728728379952 0.473186418179234 2.91318362739692 "2year" 2 94.849431605722 61.6137661021255 84.3867078089513
"163" 5 2012 "Pursat" "Cambodia" 2007 "PfK13" 2.19894847342323 0.719981932004414 3.62951950700184 "2year" 2 97.4156667601257 67.2603038359543 90.0155043697744
"164" 6 2013 "Pursat" "Cambodia" 2007 "PfK13" 2.69958564875627 1.01828084215606 4.28896687780486 "2year" 2 98.64665748217 73.4637593114033 93.7002189596041
"165" 7 2014 "Pursat" "Cambodia" 2007 "PfK13" 3.19103918173091 1.30125441910043 5.03167024293512 "2year" 2 99.3514438799818 78.6046024025145 96.0495669762987
"166" 8 2015 "Pursat" "Cambodia" 2007 "PfK13" 3.68914906489997 1.50578241583851 5.85042416925312 "2year" 2 99.7129585147212 81.8435319793585 97.5616170760661
"167" 9 2016 "Pursat" "Cambodia" 2007 "PfK13" 4.18751180150732 1.73083788532389 6.53546554194566 "2year" 2 99.8551049160672 84.9519563596423 98.5043087281854
"168" 10 2017 "Pursat" "Cambodia" 2007 "PfK13" 4.68434736314854 2.00393009542246 7.25107411433915 "2year" 2 99.9291090918729 88.1209095644135 99.0845811171954
"169" 11 2018 "Pursat" "Cambodia" 2007 "PfK13" 5.18359178429622 2.34737960352584 8.04383685880232 "2year" 2 99.9679028390264 91.2725719000065 99.4423444276691
"170" 12 2019 "Pursat" "Cambodia" 2007 "PfK13" 5.68600592576193 2.44584545400662 8.68049205914172 "2year" 2 99.983016138786 92.0257105575056 99.6618356010916
"171" 13 2020 "Pursat" "Cambodia" 2007 "PfK13" 6.18544126638413 2.76475924473385 9.53037059279405 "2year" 2 99.9927392562964 94.0741504475738 99.7945038861365
"172" 14 2021 "Pursat" "Cambodia" 2007 "PfK13" 6.68197338868532 2.96726932350716 10.3347131313894 "2year" 2 99.9967515438637 95.1073367328891 99.8748266522342
"173" 15 2022 "Pursat" "Cambodia" 2007 "PfK13" 7.17178201333631 3.29434800072289 10.9927209841145 "2year" 2 99.9983176566759 96.4234404129399 99.9232636290615
"174" 16 2023 "Pursat" "Cambodia" 2007 "PfK13" 7.66203349981307 3.47855355428329 11.7279115311796 "2year" 2 99.9991934538268 97.0071354192115 99.9529871144038
"175" 0 2010 "Ratanakiri" "Cambodia" 2010 "PfK13" -3.4101872245393 -4.45852484811412 -2.32354231104195 "2year" 2 8.91918746623454 1.14468837031595 3.19786012643728
"176" 1 2011 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.97648013343402 -3.88812572694669 -2.06215308480808 "2year" 2 11.2830127652706 2.00725421581369 4.8499804119732
"177" 2 2012 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.55131091580743 -3.55918277614211 -1.61627484041365 "2year" 2 16.5719256152435 2.76744041306271 7.23384662198778
"178" 3 2013 "Ratanakiri" "Cambodia" 2010 "PfK13" -2.12990309255267 -3.42657212875203 -0.917533038055465 "2year" 2 28.5460821347508 3.14752617682551 10.6224191776534
"179" 4 2014 "Ratanakiri" "Cambodia" 2010 "PfK13" -1.69033638408526 -3.42473820961316 -0.115027131047973 "2year" 2 47.1274882668005 3.15312160662958 15.5731607466456
"180" 5 2015 "Ratanakiri" "Cambodia" 2010 "PfK13" -1.27449455052043 -3.36080394255755 0.695850282626655 "2year" 2 66.7267085150491 3.3543151289276 21.8488830054256
"181" 6 2016 "Ratanakiri" "Cambodia" 2010 "PfK13" -0.853554238557988 -3.4089385385314 1.63916787656159 "2year" 2 83.7421678440292 3.20172781495808 29.8687806779721
"182" 7 2017 "Ratanakiri" "Cambodia" 2010 "PfK13" -0.42765162077833 -3.52073988822586 2.47881124133985 "2year" 2 92.2642995328669 2.87278439545036 39.4687242044468
"183" 8 2018 "Ratanakiri" "Cambodia" 2010 "PfK13" -0.00687852051142149 -3.56466928514177 3.44001581489142 "2year" 2 96.893199191617 2.75271521912559 49.8280376652334
"184" 9 2019 "Ratanakiri" "Cambodia" 2010 "PfK13" 0.417760437131277 -3.63632628767546 4.29982841249764 "2year" 2 98.6610815705426 2.56725205525314 60.2947218135136
"185" 10 2020 "Ratanakiri" "Cambodia" 2010 "PfK13" 0.851253237454786 -3.57746676775254 5.17455191961708 "2year" 2 99.4373089369648 2.71866347304104 70.0829971532044
"186" 11 2021 "Ratanakiri" "Cambodia" 2010 "PfK13" 1.27295114994898 -3.74866316801837 6.02712218532493 "2year" 2 99.759337928065 2.30074001455752 78.1247517542412
"187" 12 2022 "Ratanakiri" "Cambodia" 2010 "PfK13" 1.69648890718147 -3.8274884924206 6.99526928061682 "2year" 2 99.9084632621945 2.13006169614512 84.5075609474835
"188" 13 2023 "Ratanakiri" "Cambodia" 2010 "PfK13" 2.13730242060616 -3.80458769955153 7.81784742759805 "2year" 2 99.9597674797025 2.17832978563853 89.4476260875435
"189" 0 2011 "Attapeu" "Laos" 2011 "PfK13" -3.71135452377746 -4.79014473813273 -2.58157585941261 "2year" 2 7.03336206907098 0.824274677452982 2.38611198029596
"190" 1 2012 "Attapeu" "Laos" 2011 "PfK13" -3.35072493776213 -4.42473353286353 -2.2224279821179 "2year" 2 9.77544506308598 1.18356422096366 3.38714331624545
"191" 2 2013 "Attapeu" "Laos" 2011 "PfK13" -2.97886961483798 -4.48023296563807 -1.44687000185046 "2year" 2 19.0483743229785 1.12038251648272 4.83896542396769
"192" 3 2014 "Attapeu" "Laos" 2011 "PfK13" -2.62544632041112 -4.7148541108724 -0.32829471140621 "2year" 2 41.8655603899241 0.888158389671736 6.75185854595303
"193" 4 2015 "Attapeu" "Laos" 2011 "PfK13" -2.28634553338455 -5.04671641481425 0.747308750047066 "2year" 2 67.8592006726093 0.638932760961769 9.22601492786189
"194" 5 2016 "Attapeu" "Laos" 2011 "PfK13" -1.89472599029759 -5.31374019776445 2.04531117702042 "2year" 2 88.5472981195086 0.489935559105517 13.070655350182
"195" 6 2017 "Attapeu" "Laos" 2011 "PfK13" -1.54053088415133 -5.70620252020406 3.12375905981272 "2year" 2 95.7862213465155 0.33142554530013 17.6458113098811
"196" 7 2018 "Attapeu" "Laos" 2011 "PfK13" -1.16893710093677 -6.01278161947218 4.34224341403151 "2year" 2 98.7159703127241 0.244129681060377 23.7047162008556
"197" 8 2019 "Attapeu" "Laos" 2011 "PfK13" -0.817239969614403 -6.36993211168427 5.72587545864438 "2year" 2 99.6750098700035 0.170934858946615 30.6349851620137
"198" 9 2020 "Attapeu" "Laos" 2011 "PfK13" -0.454946952101685 -6.66786015374117 6.68251843609061 "2year" 2 99.8748947737226 0.126950215107664 38.8185229664487
"199" 10 2021 "Attapeu" "Laos" 2011 "PfK13" -0.100364399101624 -7.11435661431002 7.88855366800687 "2year" 2 99.9625129006787 0.0812682846232109 47.4929940944202
"200" 11 2022 "Attapeu" "Laos" 2011 "PfK13" 0.252237586597772 -7.29447301938973 9.18070686955412 "2year" 2 99.9897002915086 0.0678821690056948 56.2727170368769
"201" 12 2023 "Attapeu" "Laos" 2011 "PfK13" 0.626505605581422 -7.63231558531811 10.5736380463508 "2year" 2 99.997441907567 0.0484302907269945 65.1696697242879
"202" 0 2013 "Mandalay" "Myanmar" 2013 "PfK13" -1.4529346911997 -2.37565049368724 -0.562422755898117 "2year" 2 36.2987066287749 8.50484130583751 18.9550325030504
"203" 1 2014 "Mandalay" "Myanmar" 2013 "PfK13" -1.44165538157853 -2.31588700360242 -0.565753503365223 "2year" 2 36.2217258042259 8.98157253328482 19.1289134126196
"204" 2 2015 "Mandalay" "Myanmar" 2013 "PfK13" -1.42487064447503 -2.44342867816299 -0.416471069893783 "2year" 2 39.7361499728438 7.9920427247239 19.3899155585877
"205" 3 2016 "Mandalay" "Myanmar" 2013 "PfK13" -1.39920688791388 -2.57431590121997 -0.217004655143793 "2year" 2 44.5960733644846 7.08098094557712 19.7941996515242
"206" 4 2017 "Mandalay" "Myanmar" 2013 "PfK13" -1.37705133705191 -2.75304430422329 0.0188715989306457 "2year" 2 50.471775971933 5.99149493833887 20.1482985473967
"207" 5 2018 "Mandalay" "Myanmar" 2013 "PfK13" -1.36402693308343 -2.99813827228401 0.324371882229746 "2year" 2 58.0389342284205 4.75100507182435 20.358659959376
"208" 6 2019 "Mandalay" "Myanmar" 2013 "PfK13" -1.33811668853333 -3.26428499387594 0.553784478755387 "2year" 2 63.5013172470689 3.6816955176454 20.7819939047301
"209" 7 2020 "Mandalay" "Myanmar" 2013 "PfK13" -1.32103237011106 -3.45312551580711 0.958066909372013 "2year" 2 72.2734601289108 3.0675786373258 21.0646585271656
"210" 8 2021 "Mandalay" "Myanmar" 2013 "PfK13" -1.29639291303817 -3.85206624322477 1.22285933389483 "2year" 2 77.2566347600771 2.07942303401186 21.477270967793
"211" 9 2022 "Mandalay" "Myanmar" 2013 "PfK13" -1.27878758088706 -4.07087820049068 1.50895724932591 "2year" 2 81.8906619836679 1.67761562694585 21.7756674806646
"212" 10 2023 "Mandalay" "Myanmar" 2013 "PfK13" -1.2538557334413 -4.36378346689931 1.69394396024956 "2year" 2 84.474212515058 1.25701131815807 22.2033406601586
"213" 0 2003 "Tak" "Thailand" 2003 "PfK13" -3.61730509997837 -4.62262269566378 -2.55839222221242 "2year" 2 7.1864707527749 0.97313590735785 2.61526230726536
"214" 2 2005 "Tak" "Thailand" 2003 "PfK13" -3.66362650685482 -4.81582025418739 -2.47313719815038 "2year" 2 7.77629499861375 0.803548279205276 2.49984190685311
"215" 3 2006 "Tak" "Thailand" 2003 "PfK13" -3.68011900968131 -5.15803556504062 -2.20952622068022 "2year" 2 9.88982871440107 0.572008239052024 2.45995726712661
"216" 4 2007 "Tak" "Thailand" 2003 "PfK13" -3.71077613681666 -5.53443914815267 -1.86831016656993 "2year" 2 13.3737371448573 0.393289376892825 2.38745951677895
"217" 5 2008 "Tak" "Thailand" 2003 "PfK13" -3.75129265097836 -6.04514639839767 -1.55826713870314 "2year" 2 17.3895441969973 0.236373347293754 2.29483685447011
"218" 6 2009 "Tak" "Thailand" 2003 "PfK13" -3.77346529351157 -6.52906908506188 -1.19113414906091 "2year" 2 23.3056155481621 0.145823513740455 2.2456442793956
"219" 7 2010 "Tak" "Thailand" 2003 "PfK13" -3.78861735118953 -6.95747673252591 -0.781176943975607 "2year" 2 31.4066283138944 0.0950589941963122 2.2126218281942
"220" 8 2011 "Tak" "Thailand" 2003 "PfK13" -3.81860689145013 -7.62901311459354 -0.302500409096748 "2year" 2 42.4946351474484 0.0485904168894257 2.14865601516509
"221" 9 2012 "Tak" "Thailand" 2003 "PfK13" -3.85584873821113 -8.10678683227156 0.0872089677249134 "2year" 2 52.1788434527295 0.0301395177305343 2.07173512611759
"222" 10 2013 "Tak" "Thailand" 2003 "PfK13" -3.86248627912951 -8.59340161028728 0.534088995345939 "2year" 2 63.0436299215126 0.0185290273292022 2.05831154161084
"223" 11 2014 "Tak" "Thailand" 2003 "PfK13" -3.90540631446451 -9.11373892014193 0.868658132532261 "2year" 2 70.4466406598981 0.0110130001715717 1.97354433985202
"224" 12 2015 "Tak" "Thailand" 2003 "PfK13" -3.92433888755081 -9.67727066121663 1.25655291279681 "2year" 2 77.8432140207907 0.00626884491342595 1.93724857648626
"225" 13 2016 "Tak" "Thailand" 2003 "PfK13" -3.94704148269177 -10.0837261913567 1.60434496198824 "2year" 2 83.2624777756812 0.00417518020789853 1.89458734928103
"226" 14 2017 "Tak" "Thailand" 2003 "PfK13" -3.96544014001104 -10.6370016170244 2.10111722264953 "2year" 2 89.1011719516176 0.00240103486294086 1.86069086405576
"227" 15 2018 "Tak" "Thailand" 2003 "PfK13" -4.00702796200616 -11.2830915431923 2.49451842065501 "2year" 2 92.3756646342592 0.00125837516595402 1.78624967309044
"228" 16 2019 "Tak" "Thailand" 2003 "PfK13" -4.02852281266759 -11.6583881413816 3.05837245167988 "2year" 2 95.5142615951058 0.000864614684623428 1.7489285501361
"229" 17 2020 "Tak" "Thailand" 2003 "PfK13" -4.06368583357719 -12.2446359996899 3.35837556868485 "2year" 2 96.6378036431955 0.000481083058224635 1.68952055705836
"230" 18 2021 "Tak" "Thailand" 2003 "PfK13" -4.08097743173934 -12.6766273980228 3.73797607173302 "2year" 2 97.67511461139 0.000312326845951867 1.66103827248883
"231" 19 2022 "Tak" "Thailand" 2003 "PfK13" -4.10880294333357 -13.3677638677764 4.21092358189418 "2year" 2 98.5384129448722 0.000156477982220371 1.61619284180983
"232" 20 2023 "Tak" "Thailand" 2003 "PfK13" -4.11943379812838 -13.9242733316547 4.60762805698471 "2year" 2 99.0123075311957 8.96942366273875e-05 1.59937567610838
"233" 0 2005 "Binh Phuoc" "Vietnam" 2005 "PfK13" -0.0854683859551011 -1.06799386910435 0.910871845014304 "2year" 2 71.3178536073174 25.5784781965471 47.8645900960864
"234" 2 2007 "Binh Phuoc" "Vietnam" 2005 "PfK13" 0.356121876619709 -2.29688384148202 2.81753383685613 "2year" 2 94.3615998054972 9.13813689490666 58.8101326641117
"235" 3 2008 "Binh Phuoc" "Vietnam" 2005 "PfK13" 0.571612064948306 -3.18625033153538 4.08162993031439 "2year" 2 98.3400272137633 3.96864383597362 63.9135067451575
"236" 4 2009 "Binh Phuoc" "Vietnam" 2005 "PfK13" 0.7951221348679 -4.20635995632926 5.46943983777012 "2year" 2 99.5804088068056 1.46817428134038 68.8930092745072
"237" 5 2010 "Binh Phuoc" "Vietnam" 2005 "PfK13" 1.01327535599371 -5.08120819019614 6.93604072694985 "2year" 2 99.9028833241604 0.617404310321878 73.3660652260461
"238" 6 2011 "Binh Phuoc" "Vietnam" 2005 "PfK13" 1.23010550265449 -6.1198726932394 8.17106936427885 "2year" 2 99.9717364376629 0.219391202612177 77.3837039168085
"239" 7 2012 "Binh Phuoc" "Vietnam" 2005 "PfK13" 1.45690663363152 -7.03495374479744 9.39741739738296 "2year" 2 99.9917068893078 0.0879784192619108 81.1059096463401
"240" 8 2013 "Binh Phuoc" "Vietnam" 2005 "PfK13" 1.6701247155028 -8.21246095400564 11.0367737792991 "2year" 2 99.9983901587251 0.0271178801752353 84.159244826065
"241" 9 2014 "Binh Phuoc" "Vietnam" 2005 "PfK13" 1.89910433453293 -9.15018394228947 12.2887488968789 "2year" 2 99.99953967754 0.010618898893071 86.9790120398545
"242" 10 2015 "Binh Phuoc" "Vietnam" 2005 "PfK13" 2.10988082637023 -10.2135691417185 13.5895796370709 "2year" 2 99.9998746512499 0.00366680112740416 89.1859839970832
"243" 11 2016 "Binh Phuoc" "Vietnam" 2005 "PfK13" 2.33174076533747 -11.3222466120547 14.8782130526928 "2year" 2 99.999965447934 0.00121005613643568 91.1471901270089
"244" 12 2017 "Binh Phuoc" "Vietnam" 2005 "PfK13" 2.54448237693932 -12.3470872263652 16.1798953308681 "2year" 2 99.999990599289 0.000434236438624258 92.7201960188187
"245" 13 2018 "Binh Phuoc" "Vietnam" 2005 "PfK13" 2.76087646937995 -13.2830105760821 17.6849817900842 "2year" 2 99.9999979130599 0.000170318202128873 94.0524680906681
"246" 14 2019 "Binh Phuoc" "Vietnam" 2005 "PfK13" 2.99415974351548 -14.3011030765803 18.9113040061115 "2year" 2 99.9999993877553 6.15332114137163e-05 95.230958507116
"247" 15 2020 "Binh Phuoc" "Vietnam" 2005 "PfK13" 3.21236329319397 -15.2689417712737 20.4588910836654 "2year" 2 99.9999998697384 2.33766751998806e-05 96.1296888210199
"248" 16 2021 "Binh Phuoc" "Vietnam" 2005 "PfK13" 3.43645123900482 -16.472341950874 21.6449867075257 "2year" 2 99.9999999602166 7.01702067658927e-06 96.8824508698579
"249" 17 2022 "Binh Phuoc" "Vietnam" 2005 "PfK13" 3.65115191698613 -17.2697288753367 22.9232015697918 "2year" 2 99.999999988919 3.16120042567134e-06 97.4695723160284
"250" 18 2023 "Binh Phuoc" "Vietnam" 2005 "PfK13" 3.87441326757827 -18.3169866010141 24.6344468565843 "2year" 2 99.9999999979983 1.10926111537162e-06 97.9655956274537
"251" 0 2010 "Binh Phuoc" "Vietnam" 2010 "C580Y" -2.98978805983637 -4.14546003049113 -1.86116903683499 "3year" 3 13.4566849373468 1.55892750784013 4.7889352539743
"252" 1 2011 "Binh Phuoc" "Vietnam" 2010 "C580Y" -2.46220441752548 -3.56118912117415 -1.37928994237723 "3year" 3 20.1123062326843 2.76204674632335 7.85506321720383
"253" 2 2012 "Binh Phuoc" "Vietnam" 2010 "C580Y" -1.93920925734146 -3.08742192006041 -0.807784070964982 "3year" 3 30.8362897652096 4.36290803700534 12.5734753595989
"254" 3 2013 "Binh Phuoc" "Vietnam" 2010 "C580Y" -1.41614963245721 -2.83768657766419 -0.029237413104228 "3year" 3 49.2691167365071 5.53213149391605 19.5265909487103
"255" 4 2014 "Binh Phuoc" "Vietnam" 2010 "C580Y" -0.913068147620616 -2.67476586678124 0.741301077372435 "3year" 3 67.728030049369 6.44788876318629 28.6372409870672
"256" 5 2015 "Binh Phuoc" "Vietnam" 2010 "C580Y" -0.386507661088142 -2.50921017073709 1.61453136678068 "3year" 3 83.403955698202 7.52150297829807 40.4558292128702
"257" 6 2016 "Binh Phuoc" "Vietnam" 2010 "C580Y" 0.133619858050043 -2.38081457374278 2.4794984291991 "3year" 3 92.2692027675351 8.46474293730433 53.3355351329854
"258" 7 2017 "Binh Phuoc" "Vietnam" 2010 "C580Y" 0.637758296154047 -2.33491383971156 3.30100962975232 "3year" 3 96.4463430727957 8.8272394653622 65.4246544746185
"259" 8 2018 "Binh Phuoc" "Vietnam" 2010 "C580Y" 1.15169672721237 -2.28271387844185 4.31377334472435 "3year" 3 98.6793782528423 9.25647445953888 75.982069462847
"260" 9 2019 "Binh Phuoc" "Vietnam" 2010 "C580Y" 1.65768403810206 -2.19972407352781 5.08779459643457 "3year" 3 99.3866239420758 9.97752701443241 83.9926867699699
"261" 10 2020 "Binh Phuoc" "Vietnam" 2010 "C580Y" 2.19861841937487 -2.1536092993592 6.1028005570005 "3year" 3 99.7768395967003 10.3994429077473 90.0125375861522
"262" 11 2021 "Binh Phuoc" "Vietnam" 2010 "C580Y" 2.70737337097836 -2.04103767736243 6.91295309035036 "3year" 3 99.9006173000797 11.4961111315189 93.7460330239706
"263" 12 2022 "Binh Phuoc" "Vietnam" 2010 "C580Y" 3.22867821791503 -1.89070150960276 7.88423805531033 "3year" 3 99.9623508323251 13.1164504452574 96.1899340502677
"264" 13 2023 "Binh Phuoc" "Vietnam" 2010 "C580Y" 3.73611031354976 -1.94799536976488 8.92533912555011 "3year" 3 99.9867041311806 12.4772107269957 97.6708740126062
"265" 0 2008 "Pailin" "Cambodia" 2008 "C580Y" -0.123093328932243 -1.1929264369125 0.935334386452258 "3year" 3 71.8156262561646 23.2735953470874 46.9265465359828
"266" 1 2009 "Pailin" "Cambodia" 2008 "C580Y" 0.426988669959306 -0.627484173465694 1.51244898184959 "3year" 3 81.9423862275245 34.8081212466592 60.5154361837495
"267" 2 2010 "Pailin" "Cambodia" 2008 "C580Y" 1.00398344032054 -0.0426824349738815 2.10911134291057 "3year" 3 89.1785604091676 48.9331010929046 73.184104930539
"268" 3 2011 "Pailin" "Cambodia" 2008 "C580Y" 1.59387139032538 0.504689012147069 2.70092675450379 "3year" 3 93.7081307462771 62.3560632063539 83.116008361154
"269" 4 2012 "Pailin" "Cambodia" 2008 "C580Y" 2.16601328781241 1.01996453672992 3.30507939442044 "3year" 3 96.4602653350151 73.4965691593849 89.7155705191809
"270" 5 2013 "Pailin" "Cambodia" 2008 "C580Y" 2.73101295012025 1.48244711358952 4.0213088845539 "3year" 3 98.2386322166231 81.4941918257414 93.8832033170158
"271" 6 2014 "Pailin" "Cambodia" 2008 "C580Y" 3.29571029645742 1.94690277951539 4.66461149654179 "3year" 3 99.0665053995647 87.510852854938 96.4281355129344
"272" 7 2015 "Pailin" "Cambodia" 2008 "C580Y" 3.862763402266 2.44550219349939 5.343544666819 "3year" 3 99.5243828233997 92.0231912123833 97.9422470491955
"273" 8 2016 "Pailin" "Cambodia" 2008 "C580Y" 4.44010116824117 2.85166895349563 6.0427795031387 "3year" 3 99.7630678462605 94.5404889021214 98.8342749098421
"274" 9 2017 "Pailin" "Cambodia" 2008 "C580Y" 4.99865032217209 3.25933150893831 6.70031774236855 "3year" 3 99.8770991468685 96.3006983390846 99.3298170364313
"275" 10 2018 "Pailin" "Cambodia" 2008 "C580Y" 5.58288258168645 3.67277390139983 7.42380000218157 "3year" 3 99.9403479351433 97.5223568843805 99.6252390955996
"276" 11 2019 "Pailin" "Cambodia" 2008 "C580Y" 6.15281335952948 4.05779904580301 8.19218236703103 "3year" 3 99.9723267476619 98.3006737727697 99.7877028641889
"277" 12 2020 "Pailin" "Cambodia" 2008 "C580Y" 6.7274628890577 4.5418214361053 8.94775390627476 "3year" 3 99.9869988015944 98.9458327483238 99.8803864983786
"278" 13 2021 "Pailin" "Cambodia" 2008 "C580Y" 7.29344459450495 4.90228980266372 9.60027751983886 "3year" 3 99.9932294641295 99.2625239787626 99.9320480308349
"279" 14 2022 "Pailin" "Cambodia" 2008 "C580Y" 7.85459990335636 5.3443608001933 10.3666628527669 "3year" 3 99.9968536874484 99.5247689881583 99.9612187193169
"280" 15 2023 "Pailin" "Cambodia" 2008 "C580Y" 8.44549146061272 5.72105068492271 11.1462389791296 "3year" 3 99.9985570753562 99.6734432102372 99.9785179186842
"281" 0 2011 "Preah Vihear" "Cambodia" 2011 "C580Y" -1.49572685958572 -2.57787816835605 -0.420933061034061 "3year" 3 39.6293498397434 7.05757853543805 18.30637126152
"282" 1 2012 "Preah Vihear" "Cambodia" 2011 "C580Y" -0.939961694021026 -1.98343839895003 0.0710153132384781 "3year" 3 51.7746370765732 12.0952779567527 28.0908080277808
"283" 2 2013 "Preah Vihear" "Cambodia" 2011 "C580Y" -0.355770736159423 -1.43884536409803 0.730967192669776 "3year" 3 67.5017480461588 19.1724214228288 41.1983735607172
"284" 3 2014 "Preah Vihear" "Cambodia" 2011 "C580Y" 0.229989464647409 -0.874766741034315 1.38761275466892 "3year" 3 80.0210859538546 29.4263411300484 55.7245255286529
"285" 4 2015 "Preah Vihear" "Cambodia" 2011 "C580Y" 0.806658484804512 -0.416614984032156 2.02593346539234 "3year" 3 88.3493149637389 39.7327037789713 69.1396990943114
"286" 5 2016 "Preah Vihear" "Cambodia" 2011 "C580Y" 1.38563701385662 -0.00609565719527567 2.71992346120032 "3year" 3 93.8192095577276 49.8476090419842 79.9894803696514
"287" 6 2017 "Preah Vihear" "Cambodia" 2011 "C580Y" 1.94156059766047 0.422691358761721 3.50752818068324 "3year" 3 97.0901211429511 60.4127088673661 87.4523491342843
"288" 7 2018 "Preah Vihear" "Cambodia" 2011 "C580Y" 2.5201403727281 0.813957418739766 4.20345422881163 "3year" 3 98.52761630508 69.2952164508065 92.5541729091267
"289" 8 2019 "Preah Vihear" "Cambodia" 2011 "C580Y" 3.10279100042211 1.24366643249873 4.95143744822836 "3year" 3 99.297644503922 77.6201565058306 95.7007724394896
"290" 9 2020 "Preah Vihear" "Cambodia" 2011 "C580Y" 3.66352568066147 1.62001039454733 5.68073292414723 "3year" 3 99.660053827873 83.4796563339506 97.4999123326736
"291" 10 2021 "Preah Vihear" "Cambodia" 2011 "C580Y" 4.24847825627103 1.98381773070548 6.38335632277581 "3year" 3 99.8313406290268 87.9087546401611 98.5915257089011
"292" 11 2022 "Preah Vihear" "Cambodia" 2011 "C580Y" 4.83650657764828 2.34782712952844 7.10706751751803 "3year" 3 99.9181376655006 91.2761361210152 99.2127739188918
"293" 12 2023 "Preah Vihear" "Cambodia" 2011 "C580Y" 5.40227796885493 2.80270068292568 7.92442014942894 "3year" 3 99.9638331272882 94.2821589559845 99.5513911656353
"294" 0 2007 "Pursat" "Cambodia" 2007 "C580Y" -1.81150315263509 -2.93656183718159 -0.69763349091982 "3year" 3 33.233712203199 5.03754933190736 14.0456554259382
"295" 2 2009 "Pursat" "Cambodia" 2007 "C580Y" -0.516498867556285 -1.57184580203168 0.546606315737757 "3year" 3 63.3347872498917 17.195341724152 37.3671279320008
"296" 3 2010 "Pursat" "Cambodia" 2007 "C580Y" 0.114846660959507 -0.925636871868126 1.11670460481796 "3year" 3 75.3376942983483 28.3810736384139 52.8680148488592
"297" 4 2011 "Pursat" "Cambodia" 2007 "C580Y" 0.744686308286965 -0.328811719820968 1.80060075684817 "3year" 3 85.8222049100874 41.8529778088603 67.8019771664307
"298" 5 2012 "Pursat" "Cambodia" 2007 "C580Y" 1.37140907225643 0.248656530196335 2.47943179764299 "3year" 3 92.2687274615989 56.1845799603505 79.7607714997604
"299" 6 2013 "Pursat" "Cambodia" 2007 "C580Y" 2.01822520135823 0.808335550804418 3.21182918410811 "3year" 3 96.1277011688263 69.1754706900638 88.2697366415523
"300" 7 2014 "Pursat" "Cambodia" 2007 "C580Y" 2.66028873722491 1.33539991138339 3.97430030181515 "3year" 3 98.1554195841505 79.1732440684202 93.464230660906
"301" 8 2015 "Pursat" "Cambodia" 2007 "C580Y" 3.28866202547532 1.86694112304794 4.63378609411095 "3year" 3 99.037563211785 86.6103943005103 96.4037796770077
"302" 9 2016 "Pursat" "Cambodia" 2007 "C580Y" 3.92033870102473 2.41245120421226 5.4609884755891 "3year" 3 99.5768627311289 91.7771855641133 98.055137563891
"303" 10 2017 "Pursat" "Cambodia" 2007 "C580Y" 4.55755006754775 2.94136904892676 6.24308887006826 "3year" 3 99.8059929226171 94.9853976701695 98.9621129006258
"304" 11 2018 "Pursat" "Cambodia" 2007 "C580Y" 5.19385876633684 3.43344556769138 6.93253594638212 "3year" 3 99.9025426866589 96.8733598628596 99.4480091340313
"305" 12 2019 "Pursat" "Cambodia" 2007 "C580Y" 5.83487202393091 3.93181861101722 7.75136772374098 "3year" 3 99.9570031146258 98.076909833274 99.7084726257515
"306" 13 2020 "Pursat" "Cambodia" 2007 "C580Y" 6.48369875692272 4.48848273165597 8.58268379028323 "3year" 3 99.981271351242 98.8887200640013 99.847418370765
"307" 14 2021 "Pursat" "Cambodia" 2007 "C580Y" 7.10472541390595 4.88451123137477 9.38814727336859 "3year" 3 99.9916296601694 99.2493947590601 99.9179458682369
"308" 15 2022 "Pursat" "Cambodia" 2007 "C580Y" 7.7586761953782 5.38852255030124 10.2013563033053 "3year" 3 99.9962881439208 99.5452059854453 99.9573160769811
